#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P60844	ecoliwiki:aqpZ	-	-	uniprotkb:aqpZ(gene name)|uniprotkb:Aquaporin Z(recommended name)|uniprotkb:aqpZ(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Jiang et al. (2005)	pubmed:16239219	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P10408	ecoliwiki:secA	-	-	uniprotkb:secA(gene name)|uniprotkb:Protein translocase subunit SecA(recommended name)|uniprotkb:secA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Papanikolau et al. (2006)	pubmed:17229438	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A6P9	ecoliwiki:eno	-	-	uniprotkb:eno(gene name)|uniprotkb:Enolase(recommended name)|uniprotkb:eno(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Chandran et al. (2006)	pubmed:16516921	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A6P9	ecoliwiki:rne	-	-	uniprotkb:eno(gene name)|uniprotkb:Enolase(recommended name)|uniprotkb:eno(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Chandran et al. (2006)	pubmed:16516921	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P06996	ecoliwiki:ompC	-	-	uniprotkb:ompC(gene name)|uniprotkb:Outer membrane protein C(recommended name)|uniprotkb:ompC(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Basle et al. (2006)	pubmed:16949612	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A855	ecoliwiki:ompA	-	-	uniprotkb:tolB(gene name)|uniprotkb:Tol-Pal system protein TolB(recommended name)|uniprotkb:tolB(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Clavel et al. (1998)	pubmed:9701827	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P76535	ecoliwiki:murQ	-	-	uniprotkb:murQ(gene name)|uniprotkb:N-acetylmuramic acid 6-phosphate etherase(recommended name)|uniprotkb:murQ(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Hadi et al. (2008)	pubmed:18837509	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P39177	ecoliwiki:uspG	-	-	uniprotkb:uspG(gene name)|uniprotkb:Universal stress protein UP12(recommended name)|uniprotkb:uspG(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Weber et al. (2006)	pubmed:16460009	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0AC02	ecoliwiki:yfgL	-	-	uniprotkb:bamD(gene name)|uniprotkb:Outer membrane protein assembly factor BamD(recommended name)|uniprotkb:bamD(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A940	ecoliwiki:yfgL	-	-	uniprotkb:bamA(gene name)|uniprotkb:Outer membrane protein assembly factor BamA(recommended name)|uniprotkb:bamA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A903	ecoliwiki:yfgL	-	-	uniprotkb:bamC(gene name)|uniprotkb:Outer membrane protein assembly factor BamC(recommended name)|uniprotkb:bamC(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A8M3	ecoliwiki:thrS	-	-	uniprotkb:thrS(gene name)|uniprotkb:Threonine--tRNA ligase(recommended name)|uniprotkb:thrS(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Sankaranarayanan et al. (1999)	pubmed:10319817	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P33224	ecoliwiki:aidB	-	-	uniprotkb:aidB(gene name)|uniprotkb:Putative acyl-CoA dehydrogenase AidB(recommended name)|uniprotkb:aidB(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Bowles et al. (2008)	pubmed:18829440	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P76052	ecoliwiki:abgA	-	-	uniprotkb:abgB(gene name)|uniprotkb:p-aminobenzoyl-glutamate hydrolase subunit B(recommended name)|uniprotkb:abgB(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Green et al. (2010)	pubmed:20190044	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P04152	ecoliwiki:umuD	-	-	uniprotkb:umuC(gene name)|uniprotkb:Protein UmuC(recommended name)|uniprotkb:umuC(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Woodgate et al. (1989)	pubmed:2552436	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0ADC1	ecoliwiki:imp	-	-	uniprotkb:lptE(gene name)|uniprotkb:LPS-assembly lipoprotein LptE(recommended name)|uniprotkb:lptE(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2006)	pubmed:16861298	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P33226	ecoliwiki:torA	-	-	uniprotkb:torC(gene name)|uniprotkb:Cytochrome c-type protein TorC(recommended name)|uniprotkb:torC(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Gon et al. (2001)	pubmed:11562502	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P36662	ecoliwiki:mobA	-	-	uniprotkb:torD(gene name)|uniprotkb:Chaperone protein TorD(recommended name)|uniprotkb:torD(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Genest et al. (2008)	pubmed:18522945	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0ADS2	ecoliwiki:ftsZ	-	-	uniprotkb:zapA(gene name)|uniprotkb:Cell division protein ZapA(recommended name)|uniprotkb:zapA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A9A6	ecoliwiki:ftsZ	-	-	uniprotkb:ftsZ(gene name)|uniprotkb:Cell division protein FtsZ(recommended name)|uniprotkb:ftsZ(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0AFZ5	ecoliwiki:ftsZ	-	-	uniprotkb:sulA(gene name)|uniprotkb:Cell division inhibitor SulA(recommended name)|uniprotkb:sulA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Huang et al. (1996)	pubmed:8752322	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P41409	ecoliwiki:rihA	-	-	uniprotkb:rihA(gene name)|uniprotkb:Pyrimidine-specific ribonucleoside hydrolase RihA(recommended name)|uniprotkb:rihA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Muzzolini et al. (2006)	pubmed:16411753	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0AG11	ecoliwiki:umuC	-	-	uniprotkb:umuD(gene name)|uniprotkb:Protein UmuD(recommended name)|uniprotkb:umuD(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Woodgate et al. (1989)	pubmed:2552436	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P77580	ecoliwiki:mhpE	-	-	uniprotkb:mhpF(gene name)|uniprotkb:Acetaldehyde dehydrogenase(recommended name)|uniprotkb:mhpF(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Lee et al. (2006)	pubmed:16782065	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P76469	ecoliwiki:yfaU	-	-	uniprotkb:rhmA(gene name)|uniprotkb:2-keto-3-deoxy-L-rhamnonate aldolase(recommended name)|uniprotkb:rhmA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Rea et al. (2008)	pubmed:18754683	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A855	ecoliwiki:lpp	-	-	uniprotkb:tolB(gene name)|uniprotkb:Tol-Pal system protein TolB(recommended name)|uniprotkb:tolB(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Clavel et al. (1998)	pubmed:9701827	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P29131	ecoliwiki:ftsW	-	-	uniprotkb:ftsN(gene name)|uniprotkb:Cell division protein FtsN(recommended name)|uniprotkb:ftsN(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P51020	ecoliwiki:mhpF	-	-	uniprotkb:mhpE(gene name)|uniprotkb:4-hydroxy-2-oxovalerate aldolase(recommended name)|uniprotkb:mhpE(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Lee et al. (2006)	pubmed:16782065	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P29131	ecoliwiki:ftsI	-	-	uniprotkb:ftsN(gene name)|uniprotkb:Cell division protein FtsN(recommended name)|uniprotkb:ftsN(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0ADS2	ecoliwiki:ftsI	-	-	uniprotkb:zapA(gene name)|uniprotkb:Cell division protein ZapA(recommended name)|uniprotkb:zapA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P17952	ecoliwiki:murC	-	-	uniprotkb:murC(gene name)|uniprotkb:UDP-N-acetylmuramate--L-alanine ligase(recommended name)|uniprotkb:murC(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Deva et al. (2006)	pubmed:17139082	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P77489	ecoliwiki:yagS	-	-	uniprotkb:yagR(gene name)|uniprotkb:Putative xanthine dehydrogenase YagR molybdenum-binding subunit(recommended name)|uniprotkb:yagR(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Neumann et al. (2009)	pubmed:19368556	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P77165	ecoliwiki:yagS	-	-	uniprotkb:yagT(gene name)|uniprotkb:Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit(recommended name)|uniprotkb:yagT(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Neumann et al. (2009)	pubmed:19368556	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0AC02	ecoliwiki:nlpB	-	-	uniprotkb:bamD(gene name)|uniprotkb:Outer membrane protein assembly factor BamD(recommended name)|uniprotkb:bamD(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A940	ecoliwiki:nlpB	-	-	uniprotkb:bamA(gene name)|uniprotkb:Outer membrane protein assembly factor BamA(recommended name)|uniprotkb:bamA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P77774	ecoliwiki:nlpB	-	-	uniprotkb:bamB(gene name)|uniprotkb:Outer membrane protein assembly factor BamB(recommended name)|uniprotkb:bamB(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P29131	ecoliwiki:zapA	-	-	uniprotkb:ftsN(gene name)|uniprotkb:Cell division protein FtsN(recommended name)|uniprotkb:ftsN(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0ADS2	ecoliwiki:zapA	-	-	uniprotkb:zapA(gene name)|uniprotkb:Cell division protein ZapA(recommended name)|uniprotkb:zapA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A9A6	ecoliwiki:zapA	-	-	uniprotkb:ftsZ(gene name)|uniprotkb:Cell division protein FtsZ(recommended name)|uniprotkb:ftsZ(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Alexeeva et al. (2010)	pubmed:20497333	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P77489	ecoliwiki:yagT	-	-	uniprotkb:yagR(gene name)|uniprotkb:Putative xanthine dehydrogenase YagR molybdenum-binding subunit(recommended name)|uniprotkb:yagR(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Neumann et al. (2009)	pubmed:19368556	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P77324	ecoliwiki:yagT	-	-	uniprotkb:yagS(gene name)|uniprotkb:Putative xanthine dehydrogenase YagS FAD-binding subunit(recommended name)|uniprotkb:yagS(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Neumann et al. (2009)	pubmed:19368556	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A855	ecoliwiki:pal	-	-	uniprotkb:tolB(gene name)|uniprotkb:Tol-Pal system protein TolB(recommended name)|uniprotkb:tolB(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Clavel et al. (1998)	pubmed:9701827	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A940	ecoliwiki:yfiO	-	-	uniprotkb:bamA(gene name)|uniprotkb:Outer membrane protein assembly factor BamA(recommended name)|uniprotkb:bamA(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P77774	ecoliwiki:yfiO	-	-	uniprotkb:bamB(gene name)|uniprotkb:Outer membrane protein assembly factor BamB(recommended name)|uniprotkb:bamB(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A903	ecoliwiki:yfiO	-	-	uniprotkb:bamC(gene name)|uniprotkb:Outer membrane protein assembly factor BamC(recommended name)|uniprotkb:bamC(display_short)	-	psi-mi:"MI:0045"(experimental interaction detection)	Wu et al. (2005)	pubmed:15851030	taxid:83333("Escherichia coli (strain K12)")	taxid:-3	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P25054	uniprotkb:Q9UGI0	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:ZRANB1(gene name)|uniprotkb:Ubiquitin thioesterase ZRANB1(recommended name)|uniprotkb:ZRANB1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tran et al. (2008)	pubmed:18281465	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:Q96EY1	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:DNAJA3(gene name)|uniprotkb:DnaJ homolog subfamily A member 3, mitochondrial(recommended name)|uniprotkb:DNAJA3(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kurzik-Dumke et al. (2007)	pubmed:17588722	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q61315	uniprotkb:P10126	-	-	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	uniprotkb:Eef1a1(gene name)|uniprotkb:Elongation factor 1-alpha 1(recommended name)|uniprotkb:Eef1a1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Lamberti et al. (2011)	pubmed:21689717	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0479"(mgd/mgi)	-	-
uniprotkb:P25054	uniprotkb:Q12959	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:DLG1(gene name)|uniprotkb:Disks large homolog 1(recommended name)|uniprotkb:DLG1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ishidate et al. (2000)	pubmed:10656683	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q61315	uniprotkb:B2RUR8	-	-	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	uniprotkb:Otud7b(gene name)|uniprotkb:OTU domain-containing protein 7B(recommended name)|uniprotkb:Otud7b(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tran et al. (2008)	pubmed:18281465	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
uniprotkb:Q21227	uniprotkb:Q9NHC3	-	-	uniprotkb:apr-1(gene name)|uniprotkb:Adenomatous polyposis coli protein-related protein 1(recommended name)|uniprotkb:apr-1(display_short)	uniprotkb:ced-2(gene name)|uniprotkb:Cell death abnormality protein 2(recommended name)|uniprotkb:ced-2(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Cabello et al. (2010)	pubmed:20126385	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:Q15691	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:MAPRE1(gene name)|uniprotkb:Microtubule-associated protein RP/EB family member 1(recommended name)|uniprotkb:MAPRE1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Honnappa et al. (2009)	pubmed:19632184	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:Q15691	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:MAPRE1(gene name)|uniprotkb:Microtubule-associated protein RP/EB family member 1(recommended name)|uniprotkb:MAPRE1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Nakamura et al. (2002)	pubmed:11943150	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:O43684	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:BUB3(gene name)|uniprotkb:Mitotic checkpoint protein BUB3(recommended name)|uniprotkb:BUB3(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kaplan et al. (2001)	pubmed:11283619	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:Q8N7J2	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:AMER2(gene name)|uniprotkb:APC membrane recruitment protein 2(recommended name)|uniprotkb:AMER2(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Pfister et al. (2011)	pubmed:22128170	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:P19784	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:CSNK2A2(gene name)|uniprotkb:Casein kinase II subunit alpha'(recommended name)|uniprotkb:CSNK2A2(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Homma et al. (2002)	pubmed:11972058	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:Q8IUQ4	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:SIAH1(gene name)|uniprotkb:E3 ubiquitin-protein ligase SIAH1(recommended name)|uniprotkb:SIAH1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Liu et al. (2001)	pubmed:11389840	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:P49841	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:GSK3B(gene name)|uniprotkb:Glycogen synthase kinase-3 beta(recommended name)|uniprotkb:GSK3B(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Rubinfeld et al. (1996)	pubmed:8638126	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:O44326	uniprotkb:Q21227	-	-	uniprotkb:hmp-2(gene name)|uniprotkb:Beta-catenin-like protein hmp-2(recommended name)|uniprotkb:hmp-2(display_short)	uniprotkb:apr-1(gene name)|uniprotkb:Adenomatous polyposis coli protein-related protein 1(recommended name)|uniprotkb:apr-1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Natarajan et al. (2001)	pubmed:11560894	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q9NHC3	uniprotkb:Q21227	-	-	uniprotkb:ced-2(gene name)|uniprotkb:Cell death abnormality protein 2(recommended name)|uniprotkb:ced-2(display_short)	uniprotkb:apr-1(gene name)|uniprotkb:Adenomatous polyposis coli protein-related protein 1(recommended name)|uniprotkb:apr-1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Cabello et al. (2010)	pubmed:20126385	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:O62090	uniprotkb:Q21227	-	-	uniprotkb:pry-1(gene name)|uniprotkb:Axin-like protein pry-1(recommended name)|uniprotkb:pry-1(display_short)	uniprotkb:apr-1(gene name)|uniprotkb:Adenomatous polyposis coli protein-related protein 1(recommended name)|uniprotkb:apr-1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Korswagen et al. (2002)	pubmed:12023307	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
